date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2016-08-16,33,27,0.0,11.6,7,88,05:34 PM,04:52 AM,07:03 AM,07:20 PM,24,34,34,29,16,22,73,5.7,1008,33,9,158,11,Terengganu
2016-08-17,34,27,0.0,11.6,8,94,06:26 PM,05:46 AM,07:03 AM,07:20 PM,24,35,35,30,15,17,72,3.8,1008,34,10,166,10,Terengganu
2016-08-18,33,27,0.0,11.6,7,100,07:18 PM,06:40 AM,07:03 AM,07:20 PM,24,34,34,29,14,20,74,6.1,1007,33,9,165,9,Terengganu
2016-08-19,33,27,0.0,11.6,7,92,08:09 PM,07:35 AM,07:03 AM,07:19 PM,24,34,34,29,10,21,74,9.0,1007,33,9,167,7,Terengganu
2016-08-20,32,26,0.0,11.6,6,85,09:00 PM,08:29 AM,07:03 AM,07:19 PM,23,33,33,28,9,17,75,4.8,1008,32,10,140,6,Terengganu
2016-08-21,33,26,0.0,11.6,6,78,09:51 PM,09:24 AM,07:03 AM,07:19 PM,23,32,32,28,7,26,75,17.5,1008,33,8,154,5,Terengganu
2016-08-22,32,26,0.0,11.6,7,72,10:42 PM,10:18 AM,07:03 AM,07:18 PM,23,33,33,29,10,25,73,3.6,1008,32,10,160,7,Terengganu
2016-08-23,32,26,0.0,11.6,6,65,11:34 PM,11:14 AM,07:02 AM,07:18 PM,24,33,33,29,10,24,75,12.6,1007,32,9,146,6,Terengganu
2016-08-24,31,27,0.0,11.6,6,58,No moonrise,12:09 PM,07:02 AM,07:17 PM,24,33,33,29,10,29,75,13.2,1006,31,9,167,7,Terengganu
2016-08-25,31,26,0.0,11.6,6,51,12:27 AM,01:06 PM,07:02 AM,07:17 PM,23,32,32,28,8,38,76,24.1,1007,31,9,146,5,Terengganu
2016-08-26,31,26,0.0,11.6,6,45,01:22 AM,02:03 PM,07:02 AM,07:17 PM,23,32,32,28,5,41,73,7.5,1009,31,9,161,4,Terengganu
2016-08-27,32,26,0.0,11.6,6,38,02:18 AM,02:59 PM,07:02 AM,07:16 PM,23,32,32,28,9,39,74,10.8,1010,32,9,169,6,Terengganu
2016-08-28,33,26,0.0,11.6,6,31,03:14 AM,03:55 PM,07:02 AM,07:16 PM,23,32,32,29,9,37,72,4.6,1010,33,10,176,6,Terengganu
2016-08-29,31,26,0.0,11.6,6,24,04:09 AM,04:48 PM,07:02 AM,07:15 PM,23,32,32,28,12,28,75,10.9,1009,31,9,156,8,Terengganu
2016-08-30,33,27,0.0,10.2,6,17,05:03 AM,05:39 PM,07:01 AM,07:15 PM,24,33,33,29,12,45,75,15.3,1010,33,9,172,7,Terengganu
2016-08-31,32,27,0.0,11.6,6,11,05:55 AM,06:27 PM,07:01 AM,07:14 PM,24,33,33,29,12,20,74,2.5,1011,32,9,129,8,Terengganu
2016-09-01,32,27,0.0,11.6,6,4,06:44 AM,07:13 PM,07:01 AM,07:14 PM,24,33,33,28,9,22,76,4.1,1011,32,9,129,6,Terengganu
2016-09-02,33,26,0.0,11.6,6,3,07:32 AM,07:57 PM,07:01 AM,07:13 PM,23,32,32,28,9,21,72,4.9,1010,33,9,146,6,Terengganu
2016-09-03,32,26,0.0,11.6,6,10,08:18 AM,08:39 PM,07:01 AM,07:13 PM,23,32,32,29,9,28,72,2.4,1010,32,10,176,6,Terengganu
2016-09-04,32,26,0.0,11.6,6,16,09:04 AM,09:22 PM,07:01 AM,07:12 PM,23,32,32,28,7,25,72,0.9,1011,32,10,154,5,Terengganu
2016-09-05,33,26,0.0,11.6,6,23,09:48 AM,10:03 PM,07:00 AM,07:12 PM,23,32,32,28,11,29,72,2.5,1011,33,10,160,8,Terengganu
2016-09-06,32,26,0.0,11.6,6,30,10:33 AM,10:45 PM,07:00 AM,07:12 PM,23,32,32,28,10,34,73,8.9,1011,32,10,160,7,Terengganu
2016-09-07,33,26,0.0,11.6,6,37,11:18 AM,11:29 PM,07:00 AM,07:11 PM,23,32,32,29,13,45,74,18.0,1011,33,9,170,8,Terengganu
2016-09-08,31,26,0.0,11.6,6,43,12:04 PM,No moonset,07:00 AM,07:11 PM,23,31,31,28,10,46,74,13.0,1012,31,9,139,7,Terengganu
2016-09-09,31,26,0.0,11.6,6,50,12:52 PM,12:14 AM,07:00 AM,07:10 PM,23,31,31,28,13,44,75,14.5,1011,31,9,162,8,Terengganu
2016-09-10,33,26,0.0,11.6,7,57,01:41 PM,01:01 AM,06:59 AM,07:10 PM,22,32,32,28,11,36,71,0.6,1010,33,10,150,8,Terengganu
2016-09-11,31,25,0.0,11.6,6,64,02:30 PM,01:50 AM,06:59 AM,07:09 PM,23,32,32,28,9,27,74,4.2,1009,31,9,158,6,Terengganu
2016-09-12,33,26,0.0,11.6,6,71,03:22 PM,02:40 AM,06:59 AM,07:09 PM,22,32,32,28,8,22,70,6.0,1009,33,9,159,5,Terengganu
2016-09-13,33,26,0.0,11.6,6,77,04:13 PM,03:33 AM,06:59 AM,07:08 PM,23,32,32,28,10,27,73,7.8,1010,33,9,169,7,Terengganu
2016-09-14,31,26,0.0,10.3,6,84,05:05 PM,04:26 AM,06:58 AM,07:08 PM,23,31,31,28,8,38,77,17.6,1010,31,9,172,5,Terengganu
2016-09-15,31,25,0.0,11.6,6,91,05:56 PM,05:21 AM,06:58 AM,07:07 PM,23,31,31,28,8,32,76,6.3,1010,31,9,145,5,Terengganu
2016-09-16,32,25,0.0,11.6,6,98,06:48 PM,06:15 AM,06:58 AM,07:07 PM,23,32,32,28,8,28,75,0.9,1010,32,10,168,5,Terengganu
2016-09-17,32,26,0.0,11.6,6,96,07:40 PM,07:11 AM,06:58 AM,07:06 PM,23,32,32,28,8,32,73,4.4,1009,32,10,146,5,Terengganu
2016-09-18,31,26,0.0,11.6,6,89,08:33 PM,08:07 AM,06:58 AM,07:05 PM,24,32,32,28,8,35,76,7.0,1009,31,9,161,5,Terengganu
2016-09-19,31,26,0.0,11.6,6,82,09:27 PM,09:04 AM,06:57 AM,07:05 PM,23,32,32,28,9,20,76,6.6,1009,31,9,133,6,Terengganu
2016-09-20,32,26,0.0,11.6,6,75,10:21 PM,10:01 AM,06:57 AM,07:04 PM,23,32,32,28,7,28,74,5.9,1008,32,9,157,5,Terengganu
2016-09-21,31,26,0.0,8.9,6,68,11:17 PM,10:59 AM,06:57 AM,07:04 PM,23,32,32,28,6,46,73,9.6,1010,31,9,185,4,Terengganu
2016-09-22,28,25,0.0,8.9,6,62,No moonrise,11:58 AM,06:57 AM,07:03 PM,23,29,29,26,10,75,81,30.6,1011,28,8,245,7,Terengganu
2016-09-23,32,25,0.0,11.6,6,55,12:13 AM,12:55 PM,06:57 AM,07:03 PM,21,30,30,28,10,34,67,1.0,1009,32,10,162,7,Terengganu
2016-09-24,33,26,0.0,11.6,6,48,01:10 AM,01:51 PM,06:56 AM,07:02 PM,23,32,32,28,12,18,74,1.6,1008,33,10,155,9,Terengganu
2016-09-25,32,26,0.0,11.6,6,41,02:05 AM,02:45 PM,06:56 AM,07:02 PM,23,32,32,28,9,23,74,3.7,1008,32,10,132,6,Terengganu
2016-09-26,32,25,0.0,11.6,6,35,02:59 AM,03:36 PM,06:56 AM,07:01 PM,23,32,32,28,7,18,73,6.2,1009,32,9,160,5,Terengganu
2016-09-27,33,25,0.0,11.6,6,28,03:51 AM,04:24 PM,06:56 AM,07:01 PM,23,32,32,28,10,19,74,4.7,1009,33,9,165,7,Terengganu
2016-09-28,32,26,0.0,11.6,6,21,04:40 AM,05:10 PM,06:56 AM,07:00 PM,23,32,32,28,10,27,74,9.2,1009,32,9,172,7,Terengganu
2016-09-29,32,26,0.0,11.6,7,14,05:28 AM,05:54 PM,06:55 AM,07:00 PM,23,32,32,29,7,24,72,0.1,1008,32,10,181,4,Terengganu
2016-09-30,31,26,0.0,11.6,6,8,06:14 AM,06:36 PM,06:55 AM,07:00 PM,23,32,32,28,6,38,77,6.3,1009,31,9,177,4,Terengganu
2016-10-01,33,26,0.0,11.6,6,1,06:59 AM,07:19 PM,06:55 AM,06:59 PM,23,32,32,28,9,24,74,1.7,1009,33,10,169,6,Terengganu
2016-10-02,33,26,0.0,11.6,7,6,07:44 AM,08:00 PM,06:55 AM,06:59 PM,23,33,33,29,9,22,75,1.4,1010,33,10,152,6,Terengganu
2016-10-03,32,26,0.0,11.6,6,13,08:28 AM,08:42 PM,06:55 AM,06:58 PM,24,33,33,29,10,21,75,7.1,1009,32,9,144,7,Terengganu
2016-10-04,32,26,0.0,11.6,7,20,09:14 AM,09:25 PM,06:54 AM,06:58 PM,23,32,32,29,7,28,73,1.3,1008,32,10,163,5,Terengganu
2016-10-05,32,27,0.0,11.6,6,26,10:00 AM,10:09 PM,06:54 AM,06:57 PM,23,33,33,29,10,30,72,8.9,1008,32,9,164,7,Terengganu
2016-10-06,32,27,0.0,11.6,6,33,10:46 AM,10:55 PM,06:54 AM,06:57 PM,23,33,33,29,8,40,73,8.0,1009,32,9,155,5,Terengganu
2016-10-07,32,27,0.0,11.6,6,40,11:34 AM,11:43 PM,06:54 AM,06:56 PM,23,33,33,29,8,34,72,13.1,1010,32,9,168,5,Terengganu
2016-10-08,32,26,0.0,11.6,6,47,12:22 PM,No moonset,06:54 AM,06:56 PM,23,32,32,28,13,46,74,10.8,1011,32,9,201,9,Terengganu
2016-10-09,33,26,0.0,11.6,6,53,01:12 PM,12:31 AM,06:54 AM,06:56 PM,23,32,32,29,9,42,73,16.6,1010,33,9,199,6,Terengganu
2016-10-10,33,27,0.0,11.6,7,60,02:02 PM,01:22 AM,06:54 AM,06:55 PM,23,33,33,29,13,31,70,2.7,1009,33,10,254,9,Terengganu
2016-10-11,33,27,0.0,11.6,6,67,02:52 PM,02:13 AM,06:53 AM,06:55 PM,23,33,33,29,13,19,70,3.9,1009,33,10,262,9,Terengganu
2016-10-12,32,26,0.0,11.6,6,74,03:43 PM,03:06 AM,06:53 AM,06:54 PM,23,32,32,29,11,16,71,1.8,1008,32,10,216,8,Terengganu
2016-10-13,32,26,0.0,11.6,6,81,04:33 PM,03:59 AM,06:53 AM,06:54 PM,23,32,32,29,9,22,74,6.4,1008,32,9,174,6,Terengganu
2016-10-14,32,26,0.0,11.6,6,87,05:25 PM,04:54 AM,06:53 AM,06:54 PM,23,33,33,29,10,25,74,13.2,1007,32,9,138,7,Terengganu
2016-10-15,33,26,0.0,11.6,8,94,06:17 PM,05:50 AM,06:53 AM,06:53 PM,23,33,33,29,8,23,72,1.7,1008,33,10,162,6,Terengganu
2016-10-16,32,27,0.0,10.2,6,100,07:11 PM,06:46 AM,06:53 AM,06:53 PM,23,33,33,29,6,32,72,3.6,1008,32,10,150,5,Terengganu
2016-10-17,31,27,0.0,11.6,6,92,08:07 PM,07:45 AM,06:53 AM,06:52 PM,23,32,32,28,7,49,75,12.0,1008,31,9,148,5,Terengganu
2016-10-18,31,26,0.0,8.8,6,86,09:04 PM,08:45 AM,06:53 AM,06:52 PM,24,33,33,28,9,63,78,22.5,1008,31,7,156,6,Terengganu
2016-10-19,29,26,0.0,7.4,6,79,10:03 PM,09:46 AM,06:53 AM,06:52 PM,24,31,31,27,9,69,83,10.6,1008,29,9,221,6,Terengganu
2016-10-20,31,26,0.0,11.6,6,72,11:02 PM,10:46 AM,06:53 AM,06:52 PM,24,32,32,28,8,45,80,9.3,1008,31,9,156,5,Terengganu
2016-10-21,32,26,0.0,8.8,6,65,11:59 PM,11:45 AM,06:53 AM,06:51 PM,24,32,32,28,9,59,79,8.9,1009,32,10,147,6,Terengganu
2016-10-22,31,26,0.0,10.2,6,59,No moonrise,12:40 PM,06:53 AM,06:51 PM,24,32,32,28,10,58,77,12.5,1010,31,10,193,6,Terengganu
2016-10-23,32,26,0.0,10.2,6,52,12:55 AM,01:34 PM,06:53 AM,06:51 PM,23,32,32,28,10,43,75,8.8,1009,32,10,205,7,Terengganu
2016-10-24,31,26,0.0,11.6,6,45,01:48 AM,02:22 PM,06:53 AM,06:50 PM,23,31,31,28,9,32,76,5.3,1009,31,9,136,6,Terengganu
2016-10-25,31,26,0.0,11.6,6,38,02:38 AM,03:09 PM,06:53 AM,06:50 PM,23,32,32,28,11,39,72,3.6,1009,31,9,301,8,Terengganu
2016-10-26,32,26,0.0,11.6,6,31,03:26 AM,03:53 PM,06:53 AM,06:50 PM,23,32,32,28,9,46,75,18.3,1010,32,8,171,6,Terengganu
2016-10-27,30,26,0.0,11.6,6,25,04:12 AM,04:35 PM,06:53 AM,06:50 PM,23,31,31,28,11,47,74,15.1,1011,30,9,165,7,Terengganu
2016-10-28,31,26,0.0,11.6,6,18,04:57 AM,05:17 PM,06:53 AM,06:50 PM,23,31,31,28,10,27,75,8.2,1010,31,9,159,7,Terengganu
2016-10-29,31,26,0.0,10.2,6,11,05:42 AM,05:59 PM,06:53 AM,06:49 PM,22,31,31,28,7,47,74,6.1,1009,31,10,135,5,Terengganu
2016-10-30,30,26,0.0,8.8,6,4,06:26 AM,06:40 PM,06:53 AM,06:49 PM,23,31,31,28,7,61,77,13.0,1009,30,9,183,5,Terengganu
2016-10-31,31,26,0.0,7.4,6,2,07:11 AM,07:23 PM,06:53 AM,06:49 PM,24,31,31,28,12,57,79,15.4,1010,31,9,145,7,Terengganu
2016-11-01,28,26,0.0,6.0,6,9,07:57 AM,08:07 PM,06:53 AM,06:49 PM,23,29,29,26,13,71,84,21.1,1010,28,8,296,8,Terengganu
2016-11-02,29,25,0.0,11.6,6,16,08:43 AM,08:52 PM,06:53 AM,06:49 PM,23,30,30,27,15,42,79,3.0,1010,29,10,242,11,Terengganu
2016-11-03,31,26,0.0,7.4,6,23,09:31 AM,09:39 PM,06:53 AM,06:49 PM,23,31,31,28,13,52,75,2.5,1010,31,10,283,9,Terengganu
2016-11-04,31,26,0.0,11.6,6,30,10:18 AM,10:26 PM,06:53 AM,06:48 PM,23,31,31,28,17,50,76,3.2,1009,31,10,314,12,Terengganu
2016-11-05,30,26,0.0,10.2,6,36,11:07 AM,11:16 PM,06:54 AM,06:48 PM,23,31,31,27,22,50,78,6.8,1009,30,10,307,15,Terengganu
2016-11-06,31,26,0.0,8.8,6,43,11:56 AM,No moonset,06:54 AM,06:48 PM,22,31,31,28,9,53,73,1.7,1010,31,10,173,6,Terengganu
2016-11-07,32,26,0.0,11.6,6,50,12:44 PM,12:06 AM,06:54 AM,06:48 PM,24,32,32,28,11,33,78,4.1,1011,32,10,156,7,Terengganu
2016-11-08,30,25,0.0,11.6,6,57,01:33 PM,12:56 AM,06:54 AM,06:48 PM,23,31,31,27,13,41,80,10.7,1011,30,9,127,9,Terengganu
2016-11-09,30,25,0.0,11.6,6,63,02:22 PM,01:48 AM,06:54 AM,06:48 PM,24,31,31,27,10,36,82,14.0,1012,30,9,86,6,Terengganu
2016-11-10,31,25,0.0,11.6,6,70,03:11 PM,02:40 AM,06:54 AM,06:48 PM,23,31,31,28,9,20,76,11.2,1012,31,9,103,6,Terengganu
2016-11-11,29,25,0.0,11.6,6,77,04:02 PM,03:33 AM,06:55 AM,06:48 PM,22,30,30,27,7,27,73,15.0,1011,29,9,119,5,Terengganu
2016-11-12,30,25,0.0,10.2,6,84,04:54 PM,04:28 AM,06:55 AM,06:48 PM,22,30,30,27,11,37,76,2.8,1011,30,10,132,8,Terengganu
2016-11-13,30,25,0.0,11.6,6,90,05:48 PM,05:25 AM,06:55 AM,06:48 PM,23,31,31,27,8,52,78,6.7,1011,30,9,68,6,Terengganu
2016-11-14,30,25,0.0,11.6,6,97,06:45 PM,06:24 AM,06:55 AM,06:48 PM,23,30,30,27,10,22,78,12.4,1010,30,9,75,7,Terengganu
2016-11-15,30,26,0.0,11.6,6,96,07:44 PM,07:25 AM,06:56 AM,06:48 PM,23,31,31,28,9,25,75,2.7,1010,30,10,208,6,Terengganu
2016-11-16,31,26,0.0,8.8,6,89,08:45 PM,08:27 AM,06:56 AM,06:48 PM,22,31,31,28,11,42,73,8.2,1010,31,10,231,8,Terengganu
2016-11-17,31,26,0.0,11.6,7,82,09:45 PM,09:29 AM,06:56 AM,06:49 PM,23,31,31,28,12,30,75,4.2,1009,31,10,236,9,Terengganu
2016-11-18,30,26,0.0,11.6,6,76,10:44 PM,10:29 AM,06:57 AM,06:49 PM,23,31,31,27,11,37,77,13.2,1008,30,9,241,8,Terengganu
2016-11-19,30,25,0.0,11.6,6,69,11:41 PM,11:26 AM,06:57 AM,06:49 PM,23,31,31,27,10,37,78,3.1,1008,30,10,150,7,Terengganu
2016-11-20,31,26,0.0,11.6,6,62,No moonrise,12:18 PM,06:57 AM,06:49 PM,24,32,32,28,10,27,79,3.3,1008,31,9,109,7,Terengganu
2016-11-21,30,25,0.0,11.6,6,55,12:33 AM,01:07 PM,06:58 AM,06:49 PM,24,31,31,27,8,23,81,8.4,1008,30,9,138,6,Terengganu
2016-11-22,31,25,0.0,11.6,6,49,01:24 AM,01:52 PM,06:58 AM,06:49 PM,23,31,31,27,6,16,79,5.2,1008,31,10,113,4,Terengganu
2016-11-23,31,25,0.0,11.6,7,42,02:10 AM,02:35 PM,06:58 AM,06:49 PM,23,31,31,28,8,15,76,0.1,1009,31,10,102,6,Terengganu
2016-11-24,31,26,0.0,11.6,6,35,02:56 AM,03:17 PM,06:59 AM,06:50 PM,23,31,31,28,9,18,76,5.2,1009,31,9,135,6,Terengganu
2016-11-25,30,26,0.0,11.6,6,28,03:41 AM,03:58 PM,06:59 AM,06:50 PM,23,31,31,27,9,26,79,9.5,1008,30,9,99,6,Terengganu
2016-11-26,30,26,0.0,11.6,6,21,04:24 AM,04:39 PM,06:59 AM,06:50 PM,23,31,31,28,7,30,78,8.9,1009,30,9,117,5,Terengganu
2016-11-27,30,26,0.0,11.5,6,15,05:09 AM,05:22 PM,07:00 AM,06:50 PM,23,31,31,28,10,47,75,14.1,1010,30,9,130,7,Terengganu
2016-11-28,30,26,0.0,7.2,6,8,05:54 AM,06:05 PM,07:00 AM,06:51 PM,23,31,31,27,9,73,78,8.8,1010,30,8,291,6,Terengganu
2016-11-29,26,24,0.0,5.8,6,1,06:40 AM,06:49 PM,07:01 AM,06:51 PM,23,28,28,25,15,92,88,73.1,1012,26,7,290,9,Terengganu
2016-11-30,27,25,0.0,7.2,6,6,07:28 AM,07:36 PM,07:01 AM,06:51 PM,23,29,29,26,21,74,85,11.2,1012,27,10,319,14,Terengganu
2016-12-01,27,25,0.0,8.7,6,12,08:16 AM,08:24 PM,07:01 AM,06:52 PM,23,29,29,26,15,64,84,34.0,1011,27,7,321,9,Terengganu
2016-12-02,28,24,0.0,8.7,6,19,09:05 AM,09:13 PM,07:02 AM,06:52 PM,23,28,28,26,13,62,84,42.5,1010,28,6,91,8,Terengganu
2016-12-03,30,26,0.0,7.2,6,26,09:54 AM,10:03 PM,07:02 AM,06:52 PM,24,30,30,27,18,70,82,43.3,1010,30,8,117,11,Terengganu
2016-12-04,29,26,0.0,11.5,6,33,10:42 AM,10:52 PM,07:03 AM,06:53 PM,24,30,30,27,19,41,84,34.3,1010,29,7,115,12,Terengganu
2016-12-05,29,26,0.0,11.5,6,39,11:30 AM,11:43 PM,07:03 AM,06:53 PM,24,31,31,27,17,36,83,23.6,1010,29,8,121,11,Terengganu
2016-12-06,29,25,0.0,10.1,6,46,12:17 PM,No moonset,07:04 AM,06:53 PM,24,31,31,27,11,38,81,14.0,1010,29,9,91,7,Terengganu
2016-12-07,29,26,0.0,11.5,6,53,01:05 PM,12:33 AM,07:04 AM,06:54 PM,23,30,30,27,13,36,80,5.4,1010,29,10,206,9,Terengganu
2016-12-08,29,25,0.0,11.5,6,60,01:53 PM,01:24 AM,07:05 AM,06:54 PM,23,30,30,27,15,31,80,3.5,1008,29,10,327,11,Terengganu
2016-12-09,27,25,0.0,10.1,6,67,02:42 PM,02:16 AM,07:05 AM,06:55 PM,23,29,29,26,9,57,84,5.7,1009,27,10,123,6,Terengganu
2016-12-10,29,25,0.0,11.5,6,73,03:33 PM,03:10 AM,07:06 AM,06:55 PM,23,29,29,27,9,46,80,7.8,1009,29,9,224,6,Terengganu
2016-12-11,29,25,0.0,8.7,6,80,04:27 PM,04:05 AM,07:06 AM,06:55 PM,23,29,29,26,14,58,83,14.3,1010,29,9,295,9,Terengganu
2016-12-12,29,25,0.0,11.5,7,87,05:24 PM,05:04 AM,07:07 AM,06:56 PM,22,29,29,26,19,42,77,0.0,1010,29,10,302,12,Terengganu
2016-12-13,30,25,0.0,11.5,7,94,06:23 PM,06:05 AM,07:07 AM,06:56 PM,22,29,29,27,20,17,76,0.0,1010,30,10,320,14,Terengganu
2016-12-14,30,25,0.0,11.5,7,100,07:25 PM,07:07 AM,07:08 AM,06:57 PM,22,30,30,27,14,11,76,0.1,1010,30,10,275,9,Terengganu
2016-12-15,31,25,0.0,11.5,7,93,08:25 PM,08:09 AM,07:08 AM,06:57 PM,22,30,30,27,11,15,74,0.0,1010,31,10,179,7,Terengganu
2016-12-16,30,25,0.0,11.5,6,86,09:25 PM,09:09 AM,07:09 AM,06:58 PM,23,30,30,27,11,37,78,1.9,1011,30,9,114,8,Terengganu
2016-12-17,29,25,0.0,11.5,6,79,10:22 PM,10:06 AM,07:09 AM,06:58 PM,23,30,30,27,17,31,81,15.6,1012,29,9,57,11,Terengganu
2016-12-18,29,25,0.0,10.1,6,72,11:15 PM,10:58 AM,07:10 AM,06:59 PM,23,30,30,27,17,46,81,25.1,1011,29,8,261,12,Terengganu
2016-12-19,29,25,0.0,11.5,6,66,No moonrise,11:47 AM,07:10 AM,06:59 PM,23,29,29,26,16,44,81,22.3,1010,29,8,254,10,Terengganu
2016-12-20,29,25,0.0,10.2,6,59,12:05 AM,12:32 PM,07:11 AM,07:00 PM,23,30,30,27,13,45,80,14.4,1009,29,9,224,9,Terengganu
2016-12-21,28,25,0.0,10.2,6,52,12:52 AM,01:15 PM,07:11 AM,07:00 PM,23,30,30,27,12,45,82,9.6,1010,28,9,217,8,Terengganu
2016-12-22,29,25,0.0,10.2,6,45,01:38 AM,01:57 PM,07:12 AM,07:01 PM,24,30,30,27,10,58,84,2.7,1010,29,10,88,7,Terengganu
2016-12-23,29,25,0.0,8.8,6,39,02:22 AM,02:38 PM,07:12 AM,07:01 PM,23,30,30,27,13,59,82,24.6,1010,29,8,78,8,Terengganu
2016-12-24,29,25,0.0,11.6,6,32,03:06 AM,03:20 PM,07:13 AM,07:02 PM,23,29,29,26,14,39,83,14.2,1010,29,9,28,9,Terengganu
2016-12-25,29,24,0.0,11.6,6,25,03:51 AM,04:02 PM,07:13 AM,07:02 PM,23,29,29,26,13,53,83,5.0,1010,29,9,179,9,Terengganu
2016-12-26,28,25,0.0,8.8,6,18,04:36 AM,04:46 PM,07:14 AM,07:03 PM,22,29,29,26,11,62,81,19.7,1010,28,7,181,7,Terengganu
2016-12-27,27,24,0.0,7.4,6,12,05:24 AM,05:33 PM,07:14 AM,07:03 PM,22,28,28,25,16,65,83,15.1,1011,27,9,78,11,Terengganu
2016-12-28,27,25,0.0,10.2,6,5,06:12 AM,06:20 PM,07:15 AM,07:04 PM,22,28,28,26,17,72,82,6.1,1012,27,10,57,12,Terengganu
2016-12-29,28,24,0.0,10.2,6,2,07:01 AM,07:09 PM,07:15 AM,07:04 PM,22,28,28,26,12,52,80,1.2,1012,28,10,192,9,Terengganu
2016-12-30,27,25,0.0,5.9,6,9,07:50 AM,07:59 PM,07:16 AM,07:05 PM,23,28,28,26,18,87,83,20.6,1011,27,9,136,11,Terengganu
2016-12-31,26,25,0.0,5.9,6,16,08:39 AM,08:50 PM,07:16 AM,07:05 PM,23,28,28,25,20,87,88,80.3,1011,26,4,51,11,Terengganu
2017-01-01,26,25,0.0,5.9,6,22,09:29 AM,09:41 PM,07:17 AM,07:06 PM,23,28,28,25,28,83,88,30.7,1010,26,7,56,16,Terengganu
2017-01-02,27,25,0.0,7.4,6,29,10:16 AM,10:31 PM,07:17 AM,07:06 PM,23,29,29,26,25,74,87,57.5,1010,27,6,60,15,Terengganu
2017-01-03,28,25,0.0,6.0,6,36,11:04 AM,11:21 PM,07:17 AM,07:07 PM,23,29,29,26,17,85,84,34.3,1010,28,6,111,10,Terengganu
2017-01-04,27,25,0.0,10.2,6,43,11:51 AM,No moonset,07:18 AM,07:07 PM,24,29,29,26,23,73,89,61.3,1009,27,5,87,14,Terengganu
2017-01-05,28,25,0.0,8.8,6,49,12:38 PM,12:11 AM,07:18 AM,07:08 PM,24,30,30,26,20,67,87,25.5,1009,28,8,107,13,Terengganu
2017-01-06,28,25,0.0,8.8,6,56,01:27 PM,01:03 AM,07:19 AM,07:08 PM,24,29,29,26,19,69,87,27.4,1008,28,8,111,12,Terengganu
2017-01-07,29,25,0.0,10.2,6,63,02:17 PM,01:56 AM,07:19 AM,07:09 PM,24,30,30,26,23,60,86,21.9,1007,29,9,120,14,Terengganu
2017-01-08,28,25,0.0,11.6,6,70,03:10 PM,02:51 AM,07:19 AM,07:09 PM,24,30,30,26,19,40,86,20.9,1007,28,9,122,12,Terengganu
2017-01-09,28,25,0.0,11.6,6,77,04:06 PM,03:49 AM,07:20 AM,07:10 PM,24,30,30,26,15,45,86,11.6,1008,28,9,104,11,Terengganu
2017-01-10,28,25,0.0,8.8,6,83,05:05 PM,04:48 AM,07:20 AM,07:10 PM,24,30,30,26,12,65,85,3.6,1009,28,10,80,9,Terengganu
2017-01-11,29,26,0.0,11.6,6,90,06:05 PM,05:49 AM,07:20 AM,07:11 PM,23,30,30,27,11,50,83,4.1,1010,29,10,59,8,Terengganu
2017-01-12,29,24,0.0,11.6,6,97,07:06 PM,06:50 AM,07:21 AM,07:11 PM,23,29,29,26,9,45,83,1.4,1009,29,10,72,6,Terengganu
2017-01-13,29,24,0.0,11.6,7,96,08:05 PM,07:48 AM,07:21 AM,07:12 PM,22,29,29,26,7,28,77,0.0,1009,29,10,125,5,Terengganu
2017-01-14,30,24,0.0,11.6,7,90,09:01 PM,08:43 AM,07:21 AM,07:12 PM,22,29,29,26,9,9,77,1.0,1009,30,10,161,6,Terengganu
2017-01-15,30,24,0.0,11.6,7,83,09:53 PM,09:36 AM,07:22 AM,07:12 PM,21,29,29,27,13,8,74,0.0,1010,30,10,311,9,Terengganu
2017-01-16,29,25,0.0,11.6,6,76,10:43 PM,10:23 AM,07:22 AM,07:13 PM,22,29,29,27,17,19,77,3.4,1010,29,10,234,11,Terengganu
2017-01-17,28,25,0.0,11.6,6,69,11:31 PM,11:09 AM,07:22 AM,07:13 PM,23,29,29,26,18,37,83,27.9,1010,28,7,78,11,Terengganu
2017-01-18,29,25,0.0,11.6,6,63,No moonrise,11:52 AM,07:22 AM,07:14 PM,23,29,29,26,13,42,82,13.1,1012,29,9,64,9,Terengganu
2017-01-19,27,25,0.0,10.2,6,56,12:16 AM,12:34 PM,07:23 AM,07:14 PM,23,29,29,26,23,52,85,59.9,1012,27,6,67,13,Terengganu
2017-01-20,27,25,0.0,10.2,6,49,01:01 AM,01:16 PM,07:23 AM,07:14 PM,23,29,29,26,25,60,85,81.9,1011,27,4,85,14,Terengganu
2017-01-21,27,25,0.0,8.8,6,42,01:46 AM,01:58 PM,07:23 AM,07:15 PM,23,28,28,25,26,68,85,72.1,1013,27,5,69,15,Terengganu
2017-01-22,26,24,0.0,6.0,6,35,02:31 AM,02:42 PM,07:23 AM,07:15 PM,23,28,28,25,33,88,88,75.3,1013,26,5,56,19,Terengganu
2017-01-23,26,25,0.0,6.0,6,29,03:18 AM,03:27 PM,07:23 AM,07:16 PM,24,28,28,26,38,90,89,66.2,1013,26,5,57,22,Terengganu
